customerID,gender,SeniorCitizen,Partner,Dependents
3347-YJZZE,Male,0,Yes,Yes
1029-QFBEN,Male,0,No,No
7929-DMBCV,Female,0,Yes,No
9661-JALZV,Female,0,No,No
5433-KYGHE,Female,0,No,Yes
4312-KFRXN,Male,0,Yes,No
5575-TPIZQ,Male,0,No,No
0114-IGABW,Female,0,Yes,No
9944-AEXBM,Male,0,No,No
1853-ARAAQ,Female,0,No,No
6952-OMNWB,Male,1,Yes,No
4697-LUPSU,Male,0,Yes,Yes
8434-VGEQQ,Male,0,Yes,Yes
4952-YSOGZ,Female,0,Yes,Yes
1589-AGTLK,Male,0,No,No
5244-IRFIH,Male,1,Yes,No
6549-YMFAW,Male,1,Yes,No
4950-HKQTE,Female,0,No,No
6786-OBWQR,Female,0,Yes,Yes
2684-EIWEO,Female,1,No,No
2753-JMMCV,Male,0,No,No
6439-GTPCA,Female,0,No,No
6621-YOBKI,Male,0,No,No
1216-JWVUX,Male,0,Yes,Yes
7564-GHCVB,Female,0,Yes,Yes
1173-NOEYG,Female,0,Yes,No
7595-EHCDL,Male,0,Yes,Yes
6647-ZEDXT,Female,0,No,No
2521-NPUZR,Male,0,Yes,No
1307-TVUFB,Male,1,No,No
7503-MIOGA,Female,1,Yes,No
4381-MHQDC,Female,0,No,No
6923-JHPMP,Female,0,No,No
5138-WVKYJ,Male,0,No,No
4018-PPNDW,Female,0,Yes,Yes
1635-FJFCC,Female,0,No,No
2499-AJYUA,Female,1,Yes,No
6919-ELBGL,Male,1,Yes,Yes
3966-HRMZA,Female,1,No,No
6425-JWTDV,Male,0,Yes,No
8405-IGQFX,Female,0,No,No
8224-IVVPA,Female,0,No,No
9477-LGWQI,Male,0,Yes,Yes
1410-RSCMR,Male,0,Yes,Yes
3115-CZMZD,Male,0,No,Yes
0139-IVFJG,Female,0,Yes,No
6683-VLCTZ,Male,1,No,No
5730-DBDSI,Male,0,No,No
0030-FNXPP,Female,0,No,No
2189-WWOEW,Female,0,No,Yes
5684-FJVYR,Female,0,Yes,Yes
4013-GUXND,Male,0,No,No
1894-IGFSG,Female,0,No,No
7379-POKDZ,Male,0,Yes,No
1266-NZYUI,Female,0,Yes,Yes
7969-FFOWG,Male,0,Yes,Yes
4718-DHSMV,Female,0,No,No
5175-WLYXL,Male,0,No,No
7817-OMJNA,Male,0,No,No
8728-SKJLR,Male,0,No,No
3137-NYQQI,Male,0,Yes,No
7706-DZNKK,Male,0,No,No
0236-HFWSV,Male,0,No,No
3900-AQPHZ,Female,0,No,No
5842-POCOP,Female,0,Yes,No
2037-XJFUP,Male,0,Yes,No
8823-RLPWL,Female,0,Yes,No
9505-SQFSW,Female,0,Yes,Yes
7314-OXENN,Male,0,No,No
3758-CKOQL,Female,0,Yes,No
0322-CHQRU,Male,0,No,No
5676-CFLYY,Male,0,Yes,Yes
7521-AFHAB,Female,0,Yes,Yes
0285-INHLN,Male,0,Yes,Yes
4678-DVQEO,Female,0,No,No
5125-CNDSP,Male,0,No,Yes
0691-IFBQW,Female,1,No,No
4992-LTJNE,Male,0,Yes,Yes
2202-OUTMO,Female,0,Yes,No
0810-BDHAW,Female,0,Yes,Yes
0229-LFJAF,Male,0,No,No
7131-ZQZNK,Female,0,Yes,Yes
3442-ZHHCC,Male,0,No,No
5726-CVNYA,Female,0,Yes,Yes
9871-ELEYA,Female,0,No,Yes
4257-GAESD,Female,0,No,No
5173-WXOQV,Male,0,Yes,No
2040-OBMLJ,Male,0,No,No
6286-ZHAOK,Female,0,Yes,Yes
3807-XHCJH,Female,0,Yes,Yes
3009-JWMPU,Male,0,No,No
5671-RQRLP,Female,1,Yes,No
1450-GALXR,Female,0,No,No
8859-AXJZP,Male,0,Yes,Yes
3174-AKMAS,Female,0,Yes,No
3138-BKYAV,Male,0,No,No
9926-PJHDQ,Female,0,Yes,Yes
7382-DFJTU,Male,0,No,No
2798-NYLMZ,Male,0,Yes,No
4289-DTDKW,Male,0,Yes,No
1820-TQVEV,Male,0,No,No
2239-JALAW,Male,0,No,No
4853-RULSV,Male,0,No,No
8098-TDCBU,Female,0,Yes,No
3551-GAEGL,Male,0,Yes,Yes
4785-NKHCX,Male,1,No,No
3196-NVXLZ,Female,0,No,No
6275-YDUVO,Female,0,No,No
0036-IHMOT,Female,0,Yes,Yes
0115-TFERT,Male,0,Yes,No
4178-EGMON,Male,0,Yes,No
4220-TINQT,Female,0,Yes,No
5318-YKDPV,Male,0,Yes,Yes
7975-TZMLR,Male,0,No,No
0295-QVKPB,Male,0,No,No
4335-BSMJS,Female,0,No,No
2311-QYMUQ,Female,0,Yes,Yes
3643-AHCFP,Male,1,Yes,No
9146-JRIOX,Female,0,Yes,Yes
3104-OWCGK,Male,0,Yes,Yes
5337-IIWKZ,Male,0,Yes,Yes
9101-BWFSS,Female,0,Yes,No
9650-VBUOG,Male,0,Yes,Yes
3487-EARAT,Female,0,Yes,Yes
2672-TGEFF,Female,0,Yes,Yes
9231-ZJYAM,Female,1,No,No
4250-WAROZ,Male,1,Yes,Yes
8184-WMOFI,Male,0,Yes,Yes
6982-SSHFK,Male,0,No,No
6092-QZVPP,Male,0,No,No
4625-LAMOB,Male,0,No,No
0727-BMPLR,Female,1,No,No
0392-BZIUW,Female,0,Yes,No
1038-ZAGBI,Female,0,Yes,Yes
6549-NNDYT,Female,0,No,No
3027-ZTDHO,Male,0,No,No
0422-OHQHQ,Female,0,Yes,Yes
6916-HIJSE,Female,0,No,No
2316-ESMLS,Female,0,Yes,Yes
9778-OGKQZ,Male,0,Yes,No
7408-OFWXJ,Female,0,Yes,Yes
6007-TCTST,Female,0,Yes,Yes
2252-NKNSI,Male,0,No,Yes
8713-IGZSO,Male,0,No,No
7905-TVXTA,Female,0,No,No
7695-PKLCZ,Female,0,No,No
2382-BCKQJ,Female,0,No,Yes
8374-UULRV,Male,0,No,No
2207-NHRJK,Male,0,No,No
3224-DFQNQ,Female,0,Yes,No
5275-PMFUT,Male,0,Yes,Yes
4795-UXVCJ,Male,0,No,No
9777-IQHWP,Male,0,Yes,Yes
0947-MUGVO,Male,1,Yes,No
9944-HKVVB,Female,0,No,No
4124-MMETB,Male,0,No,No
3671-SHRSP,Male,0,Yes,No
0979-MOZQI,Male,0,Yes,No
2732-ISEZX,Female,0,No,No
3313-QKNKB,Male,0,Yes,No
0323-XWWTN,Male,0,No,Yes
1937-OTUKY,Female,0,Yes,No
1573-LGXBA,Male,0,Yes,Yes
1764-VUUMT,Male,0,No,Yes
5073-WXOYN,Female,0,No,No
4713-ZBURT,Male,0,No,Yes
3050-GBUSH,Female,0,No,No
0207-MDKNV,Female,0,No,No
7876-AEHIG,Female,0,No,Yes
7945-HLKEA,Female,0,No,No
9342-VNIMQ,Male,0,No,No
9851-KIELU,Male,0,No,No
3523-BRGUW,Male,1,No,No
3908-BLSYF,Female,0,No,No
3199-NPKCN,Female,0,Yes,No
5170-PTRKA,Female,0,Yes,Yes
4661-NJEUX,Male,0,No,No
2123-AGEEN,Female,1,No,No
1258-YMZNM,Female,1,No,No
0048-LUMLS,Male,0,Yes,Yes
7549-MYGPK,Female,0,Yes,Yes
5898-IGSLP,Male,0,Yes,Yes
3804-RVTGV,Male,0,Yes,Yes
6259-WJQLC,Male,1,No,No
9227-LUNBG,Female,0,No,No
7997-EASSD,Female,0,Yes,No
0730-KOAVE,Male,0,No,No
8975-SKGRX,Male,0,Yes,No
0678-RLHVP,Female,0,No,No
4315-MURBD,Female,0,No,No
2267-FPIMA,Male,0,Yes,No
1051-GEJLJ,Female,0,No,No
9734-YWGEX,Female,0,No,No
2719-BDAQO,Male,0,No,No
5285-MVEHD,Female,0,Yes,No
0379-DJQHR,Male,0,Yes,Yes
0781-LKXBR,Male,1,No,No
5543-QDCRY,Male,0,No,No
0297-RBCSG,Male,0,No,No
4694-PHWFW,Female,0,No,Yes
0835-JKADZ,Female,0,No,No
1907-UBQFC,Male,1,No,No
7508-SMHXL,Female,1,No,No
3865-YIOTT,Male,0,Yes,Yes
5993-BQHEA,Male,0,No,No
6024-RUGGH,Male,0,Yes,Yes
6513-EECDB,Male,1,Yes,No
3956-CJUST,Female,1,No,No
4079-WWQQQ,Male,0,No,No
6103-BOCOU,Female,0,No,No
5149-TGWDZ,Female,0,No,No
7471-WNSUF,Male,0,Yes,No
8942-DBMHZ,Male,0,No,No
4301-VVZKA,Male,0,Yes,No
9199-PWQVC,Female,0,Yes,No
4824-GUCBY,Female,1,No,No
5393-HJZSM,Female,0,Yes,Yes
7074-IEVOJ,Female,1,No,No
9625-QSTYE,Female,0,No,No
0862-PRCBS,Female,0,Yes,Yes
8812-ZRHFP,Female,0,Yes,Yes
5146-CBVOE,Female,0,No,No
0454-OKRCT,Male,0,No,No
5787-KXGIY,Male,0,Yes,No
4750-ZRXIU,Female,1,No,No
4198-VFOEA,Female,0,No,No
6630-UJZMY,Female,1,Yes,No
5709-LVOEQ,Female,0,Yes,Yes
6400-BWQKW,Female,0,No,No
2692-AQCPF,Female,0,Yes,No
0347-UBKUZ,Female,0,No,No
0835-DUUIQ,Female,0,No,Yes
0811-GSDTP,Female,0,No,Yes
7567-ECMCM,Male,0,No,No
6115-ZTBFQ,Female,0,Yes,No
6353-BRMMA,Female,0,Yes,Yes
6680-WKXRZ,Female,0,No,No
6231-WFGFH,Male,0,Yes,Yes
9904-EHEVJ,Female,1,Yes,Yes
7028-DVOIQ,Male,1,No,No
6169-PPETC,Male,0,Yes,Yes
4208-UFFGW,Male,1,No,No
8584-KMVXD,Female,0,No,No
8467-WYNSR,Male,0,No,No
0851-DFJKB,Female,0,No,No
5382-SOYZL,Male,0,No,No
9448-REEVD,Male,0,Yes,No
3261-CQXOL,Female,0,Yes,Yes
8388-FYNPZ,Male,0,No,No
4002-BQWPQ,Male,0,No,No
5651-YLPRD,Female,0,Yes,Yes
2826-DXLQO,Male,1,Yes,No
4378-BZYFP,Male,0,No,No
9489-UTFKA,Male,1,Yes,No
4849-PYRLQ,Female,1,No,No
9117-SHLZX,Male,0,No,No
9889-TMAHG,Male,1,No,No
4541-RMRLG,Male,0,No,No
7764-BDPEE,Male,0,No,Yes
3429-IFLEM,Female,0,No,No
3158-MOERK,Female,0,No,No
7294-TMAOP,Female,0,No,No
5002-GCQFH,Male,0,Yes,No
0556-FJEGU,Male,0,No,No
8919-FYFQZ,Male,1,Yes,No
0604-THJFP,Female,0,Yes,Yes
2834-JRTUA,Male,0,No,No
5875-YPQFJ,Male,0,No,No
5879-SESNB,Female,0,No,No
6646-QVXLR,Male,1,Yes,No
6461-PPAXN,Female,0,Yes,Yes
3318-ISQFQ,Female,0,No,No
1106-HRLKZ,Male,0,Yes,Yes
2483-XSSMZ,Female,0,No,No
8603-IJWDN,Male,0,No,No
8165-ZJRNM,Female,0,Yes,Yes
9369-XFEHK,Female,1,Yes,No
2604-XVDAM,Female,0,No,No
3717-OFRTN,Male,0,No,No
9046-JBFWA,Male,0,No,Yes
3280-NMUVX,Male,0,Yes,Yes
1206-EHBDD,Female,0,Yes,No
8361-LBRDI,Female,0,No,No
4883-KCPZJ,Female,0,Yes,Yes
9108-EQPNQ,Female,0,Yes,Yes
7277-KAMWT,Male,0,No,No
3842-IYKUE,Female,0,No,No
6641-XRPSU,Female,0,No,No
1374-DMZUI,Female,1,No,No
2545-LXYVJ,Male,0,Yes,No
3234-VKACU,Male,0,No,No
8357-EQXFO,Female,0,No,No
1989-PRJHP,Male,1,Yes,No
8120-JDCAM,Male,0,Yes,Yes
8917-FAEMR,Female,0,No,No
7047-YXDMZ,Male,0,No,No
2858-EIMXH,Female,1,Yes,No
9524-EGPJC,Female,0,No,No
6993-OHLXR,Female,0,No,No
8818-XYFCQ,Male,0,Yes,Yes
6419-ZTTLE,Male,1,Yes,No
0929-HYQEW,Male,0,No,No
6614-YOLAC,Female,0,Yes,Yes
7426-RHZGU,Male,0,No,No
4065-JJAVA,Female,0,No,No
4695-VADHF,Male,0,Yes,Yes
3863-IUBJR,Male,0,Yes,Yes
7649-SIJJF,Male,0,Yes,No
9361-YNQWJ,Female,0,No,No
3748-FVMZZ,Male,0,No,No
9391-TTOYH,Female,0,No,No
1452-XRSJV,Female,0,Yes,Yes
3422-WJOYD,Male,0,Yes,No
8242-SOQUO,Female,1,No,No
7460-ITWWP,Female,1,Yes,No
7147-AYBAA,Male,0,No,No
7868-TMWMZ,Female,1,Yes,No
4822-RVYBB,Male,1,No,No
6732-FZUGP,Female,0,No,No
8436-BJUMM,Male,0,Yes,Yes
4184-TJFAN,Female,1,Yes,Yes
8329-GWVPJ,Female,0,Yes,Yes
1352-VHKAJ,Male,0,Yes,Yes
4145-UQXUQ,Female,1,No,No
2632-TACXW,Female,0,Yes,No
8146-QQKZH,Female,0,Yes,No
1767-CJKBA,Male,0,No,No
6445-TNRXS,Male,0,Yes,Yes
4581-LNWUM,Female,0,No,No
4869-EPIUS,Male,0,Yes,No
9948-YPTDG,Male,0,Yes,No
1236-WFCDV,Male,1,No,No
1915-OAKWD,Female,0,No,Yes
7296-PIXQY,Female,0,Yes,Yes
4883-QICIH,Male,0,Yes,Yes
3354-OADJP,Female,0,No,No
3524-WQDSG,Female,0,Yes,Yes
0810-DHDBD,Female,0,No,No
4026-SKKHW,Male,0,No,No
2829-HYVZP,Male,0,No,No
8329-IBCTI,Female,0,No,No
1271-SJBGZ,Male,1,No,No
3845-JHAMY,Female,0,Yes,Yes
7013-PSXHK,Female,0,No,No
5669-SRAIP,Female,0,No,No
5981-ITEMU,Male,0,Yes,No
3486-NPGST,Female,0,No,No
6941-PMGEP,Female,0,No,No
1624-WOIWJ,Female,0,No,No
2074-GKOWZ,Male,0,Yes,Yes
0376-YMCJC,Male,0,No,No
6100-FJZDG,Male,0,Yes,Yes
4829-ZLJTK,Female,1,Yes,No
1730-VFMWO,Female,0,Yes,No
7143-BQIBA,Male,0,No,No
3800-LYTRK,Female,0,No,No
0634-SZPQA,Female,0,No,No
9646-NMHXE,Male,0,Yes,No
7030-NJVDP,Male,0,Yes,No
5536-RTPWK,Male,0,Yes,No
8883-GRDWQ,Male,1,No,No
6166-ILMNY,Female,0,No,No
3097-NNSPB,Female,0,No,No
7771-ZONAT,Male,0,No,No
0655-RBDUG,Male,0,No,No
2111-DWYHN,Male,0,No,No
4194-WHFCB,Female,0,Yes,Yes
4121-AGSIN,Female,0,Yes,Yes
4361-BKAXE,Female,0,No,No
9845-PEEKO,Female,1,No,No
0455-XFASS,Female,0,Yes,Yes
0301-KOBTQ,Male,0,No,No
1751-NCDLI,Male,1,Yes,No
4367-NUYAO,Male,0,Yes,Yes
9878-TNQGW,Male,0,No,No
9170-ARBTB,Female,0,Yes,Yes
4441-NIHPT,Female,1,No,No
8999-BOHSE,Female,1,No,No
7241-AJHFS,Male,0,No,No
7029-RPUAV,Male,1,Yes,No
4546-FOKWR,Female,0,No,No
9036-CSKBW,Female,0,No,No
5832-TRLPB,Male,0,No,No
8590-YFFQO,Male,0,Yes,No
8659-IOOPU,Female,0,Yes,Yes
1338-CECEE,Male,0,Yes,Yes
7439-DKZTW,Male,0,No,No
4646-QZXTF,Female,0,Yes,No
4607-CHPCA,Male,0,Yes,Yes
9742-XOKTS,Male,0,Yes,Yes
6921-OZMFH,Male,0,Yes,Yes
9578-FOMUK,Male,0,No,Yes
4712-UYOOI,Female,0,Yes,Yes
8824-RWFXJ,Male,0,Yes,Yes
7722-CVFXN,Male,0,Yes,Yes
8717-VCTXJ,Male,0,No,No
7363-QTBIW,Female,0,Yes,No
4159-NAAIX,Female,0,No,No
0971-QIFJK,Female,0,Yes,No
9397-TZSHA,Female,0,No,No
3391-JSQEW,Male,0,Yes,No
0343-QLUZP,Male,0,No,No
9763-PDTKK,Female,0,No,No
2176-LVPNX,Female,1,No,No
7627-JKIAZ,Female,0,Yes,No
3312-UUMZW,Male,0,Yes,No
1271-UODNO,Male,0,No,No
8461-EFQYM,Female,0,No,No
6900-RBKER,Male,0,No,No
6891-JPYFF,Female,0,Yes,Yes
1459-QNFQT,Male,0,Yes,Yes
1047-NNCBF,Male,0,No,No
3696-XRIEN,Female,0,No,No
4081-DYXAV,Female,0,No,No
0074-HDKDG,Male,0,Yes,Yes
8791-GFXLZ,Male,0,No,No
8111-SLLHI,Male,1,Yes,No
0927-LCSMG,Male,0,No,No
9330-DHBFL,Female,0,Yes,Yes
0098-BOWSO,Male,0,No,No
3452-ABWRL,Male,1,No,No
5859-HZYLF,Male,0,Yes,Yes
8257-RZAHR,Female,0,Yes,No
5293-WXJAK,Female,1,Yes,No
3156-QLHBO,Male,0,No,Yes
2208-NQBCT,Female,0,Yes,Yes
1779-PWPMG,Female,1,Yes,No
6621-NRZAK,Female,0,Yes,Yes
0831-JNISG,Male,0,Yes,Yes
0774-IFUVM,Male,0,Yes,Yes
3082-WQRVY,Male,1,Yes,No
9553-DLCLU,Female,0,No,Yes
1641-BYBTK,Male,0,No,Yes
2460-NGXBJ,Male,1,Yes,Yes
2446-ZKVAF,Male,0,Yes,No
0841-NULXI,Male,0,No,No
3522-CDKHF,Female,0,Yes,No
1430-SFQSA,Male,0,No,No
0411-EZJZE,Female,0,No,No
7851-WZEKY,Female,0,No,No
8844-TONUD,Male,0,Yes,Yes
8807-ARQET,Female,0,No,No
8992-CEUEN,Female,0,No,No
4320-QMLLA,Male,0,No,No
8777-PVYGU,Female,0,Yes,No
8292-ITGYJ,Female,0,Yes,Yes
6870-ZWMNX,Male,0,Yes,No
0621-CXBKL,Female,0,No,No
5268-DSMNQ,Female,1,Yes,No
5334-JLAXU,Female,0,Yes,No
4086-YQSNZ,Female,1,Yes,No
6242-MBHPK,Female,1,Yes,No
5868-CZJDR,Male,0,No,Yes
9359-UGBTK,Female,0,No,No
0135-NMXAP,Female,0,No,No
4782-OSFXZ,Female,1,Yes,No
6479-OAUSD,Male,0,No,No
7129-ACFOG,Female,0,No,No
4189-NAKJS,Male,0,No,No
5562-BETPV,Male,0,Yes,Yes
1282-IHQAC,Male,1,No,No
9127-FHJBZ,Male,0,Yes,Yes
6270-OMFIW,Male,0,Yes,No
1641-RQDAY,Female,1,Yes,Yes
0107-WESLM,Male,0,No,No
6994-ORCWG,Female,0,No,No
1346-UFHAX,Female,0,No,No
3992-YWPKO,Female,0,No,No
2933-XEUJM,Female,0,No,No
0125-LZQXK,Male,0,No,No
5461-QKNTN,Male,1,Yes,No
4835-YSJMR,Male,0,No,No
8399-YNDCH,Male,1,No,No
3164-YAXFY,Male,0,No,No
0887-WBJVH,Female,0,Yes,No
4660-IRIBM,Male,0,Yes,Yes
5673-FSSMF,Female,0,No,No
7670-ZBPOQ,Female,0,Yes,No
8089-UZWLX,Female,1,No,No
0080-OROZO,Female,0,No,No
3916-NRPAP,Male,0,No,No
6807-SIWJI,Male,0,No,No
8221-HVAYI,Male,0,Yes,Yes
1579-KLYDT,Male,0,No,No
5232-NXPAY,Female,0,No,No
8967-SZQAS,Female,0,No,No
4468-KAZHE,Female,1,Yes,No
0455-ENTCR,Male,0,Yes,No
8944-AILEF,Male,0,Yes,No
5542-NKVRU,Female,0,No,No
7126-RBHSD,Female,0,Yes,No
5370-IIVVL,Male,0,No,No
6789-HJBWG,Female,0,No,No
3927-NLNRY,Male,0,Yes,No
9087-EYCPR,Female,0,No,No
6791-YBNAK,Male,0,Yes,Yes
6358-LYNGM,Male,0,No,No
6077-BDPXA,Female,0,No,No
0013-MHZWF,Female,0,No,Yes
5494-HECPR,Female,0,No,No
8268-YDIXR,Male,0,Yes,No
9824-BEMCV,Male,0,Yes,Yes
1373-ORVIZ,Female,0,Yes,Yes
4291-SHSBH,Male,0,No,No
6980-IMXXE,Female,0,Yes,Yes
9866-QEVEE,Male,0,No,No
9897-KXHCM,Female,0,Yes,Yes
0040-HALCW,Male,0,Yes,Yes
0784-GTUUK,Male,0,Yes,No
7979-CORPM,Male,0,No,No
2294-DMMUS,Female,0,Yes,Yes
0872-JCPIB,Male,0,No,No
3055-MJDSB,Male,0,No,No
9091-WTUUY,Male,0,Yes,Yes
1618-CFHME,Female,0,No,No
3165-HDOEW,Male,0,Yes,Yes
6581-NQCBA,Female,0,Yes,No
7115-IRDHS,Female,0,Yes,No
8496-DMZUK,Male,0,No,No
2040-VZIKE,Female,0,Yes,No
9068-VPWQQ,Male,0,Yes,No
0178-SZBHO,Male,0,Yes,Yes
0384-RVBPI,Male,0,No,No
1689-MRZQR,Male,0,Yes,Yes
1299-AURJA,Female,0,Yes,Yes
4525-VZCZG,Male,0,No,Yes
1543-LLLFT,Male,1,Yes,No
5835-BEQEU,Male,0,No,No
2788-CJQAQ,Male,0,No,No
5565-FILXA,Female,1,No,No
0319-QZTCO,Female,0,Yes,Yes
2120-SMPEX,Male,0,No,No
0096-FCPUF,Male,0,No,No
0668-OGMHD,Female,0,Yes,No
5552-ZNFSJ,Male,0,No,No
2223-KAGMX,Female,0,No,No
6507-ZJSUR,Male,1,Yes,No
9408-HRXRK,Female,0,Yes,Yes
5593-SUAOO,Female,0,Yes,Yes
7321-PKUYW,Female,0,No,No
2833-SLKDQ,Male,0,No,No
6766-HFKLA,Female,0,Yes,No
7595-EUIVN,Female,0,No,No
7617-EYGLW,Male,0,No,No
2026-TGDHM,Female,0,No,No
9220-ZNKJI,Female,1,Yes,No
4030-VPZBD,Female,0,No,No
2226-ICFDO,Female,0,Yes,Yes
0723-VSOBE,Female,1,No,No
5529-GIBVH,Female,0,No,No
4187-CINZD,Female,1,No,No
9992-UJOEL,Male,0,No,No
4741-WWJQZ,Female,0,Yes,No
6625-UTXEW,Female,0,Yes,No
6818-WOBHJ,Female,1,Yes,No
6244-BESBM,Male,0,Yes,Yes
1004-NOZNR,Male,1,No,Yes
1251-STYSZ,Female,1,No,No
2612-PHGOX,Male,0,Yes,No
2408-TZMJL,Male,0,Yes,No
8480-PPONV,Male,0,Yes,Yes
8780-IHCRN,Male,0,Yes,Yes
4598-ZADCK,Female,0,No,No
1257-SXUXQ,Male,0,Yes,Yes
9681-KYGYB,Male,1,Yes,No
7182-OVLBJ,Female,0,Yes,Yes
5095-ETBRJ,Female,0,Yes,No
7005-CYUIL,Female,1,Yes,No
4821-WQOYN,Female,0,Yes,Yes
4730-AWNAU,Male,0,Yes,Yes
3452-FLHYD,Male,0,Yes,No
2388-LAESQ,Female,1,Yes,No
9531-NSBMR,Female,0,No,No
6260-ONULR,Male,0,No,No
4389-UEFCZ,Female,0,Yes,No
8711-LOBKY,Male,0,Yes,Yes
9134-CEQMF,Male,1,Yes,No
8985-OOPOS,Female,0,No,No
8800-ZKRFW,Female,0,Yes,Yes
2616-FLVQC,Male,0,No,No
9968-FFVVH,Male,0,No,No
3108-PCCGG,Male,1,Yes,No
7993-PYKOF,Male,0,Yes,No
8390-FESFV,Female,0,No,No
3022-BEXHZ,Male,0,Yes,Yes
5027-XWQHA,Male,0,No,No
6248-TKCQV,Female,0,Yes,Yes
6729-GDNGC,Female,1,No,No
6198-ZFIOJ,Female,0,No,No
5989-OMNJE,Female,0,Yes,Yes
4566-QVRRW,Female,0,Yes,No
1291-CUOCY,Male,0,Yes,No
9795-SHUHB,Female,0,Yes,Yes
3230-IUALN,Female,0,Yes,Yes
0042-RLHYP,Female,0,Yes,Yes
8519-IMDHU,Male,1,Yes,No
4945-RVMTE,Female,0,No,No
0201-OAMXR,Female,0,No,No
1866-NXPSP,Female,0,No,No
3372-KWFBM,Male,1,No,No
7831-QGOXH,Female,0,No,No
6393-WRYZE,Female,0,Yes,No
3941-XTSKM,Male,0,Yes,Yes
1661-CZBAU,Male,0,No,No
6599-RCLCJ,Male,0,Yes,No
9831-BPFRI,Female,0,Yes,Yes
5158-RIVOP,Female,0,Yes,Yes
9788-YTFGE,Male,0,No,No
9277-JOOMO,Female,0,No,No
1907-YLNYW,Male,0,No,No
1725-MIMXW,Male,0,No,Yes
8947-YRTDV,Male,0,Yes,Yes
3161-ONRWK,Male,0,Yes,Yes
0114-RSRRW,Female,0,Yes,No
4565-NLZBV,Female,0,Yes,No
0031-PVLZI,Female,0,Yes,Yes
7206-GZCDC,Female,1,No,No
6682-VCIXC,Female,0,Yes,Yes
4791-QRGMF,Male,0,Yes,No
6475-VHUIZ,Female,0,Yes,No
3910-MRQOY,Female,0,Yes,No
0661-WCQNQ,Male,0,Yes,No
7537-RBWEA,Female,0,No,No
4656-CAURT,Male,0,No,No
0121-SNYRK,Male,0,No,No
1768-ZAIFU,Female,1,No,No
4671-LXRDQ,Male,0,No,No
3733-LSYCE,Female,0,Yes,No
6265-FRMTQ,Male,0,No,No
1934-SJVJK,Male,0,No,No
3838-OZURD,Male,0,Yes,No
1371-DWPAZ,Female,0,Yes,Yes
9269-CQOOL,Male,0,No,Yes
2017-CCBLH,Female,0,No,No
7690-KPNCU,Male,0,Yes,Yes
0536-BGFMZ,Female,0,Yes,No
2293-IJWPS,Female,0,Yes,No
2845-HSJCY,Female,0,Yes,Yes
5469-NUJUR,Male,0,No,No
1184-PJVDB,Male,0,Yes,No
2625-TRCZQ,Female,0,Yes,No
4102-HLENU,Female,0,Yes,No
7266-GSSJX,Male,0,Yes,Yes
7722-VJRQD,Male,0,Yes,Yes
7073-QETQY,Male,0,Yes,Yes
9415-DPEWS,Female,0,No,No
5624-RYAMH,Female,0,No,No
0196-JTUQI,Female,0,No,No
7130-YXBRO,Male,0,Yes,No
9272-LSVYH,Male,0,No,No
7943-RQCHR,Female,0,No,No
3793-MMFUH,Female,1,No,No
3249-ZPQRG,Male,0,No,No
2568-BRGYX,Male,0,No,No
3084-DOWLE,Female,0,Yes,No
1084-MNSMJ,Female,0,Yes,Yes
7721-JXEAW,Male,0,Yes,No
7249-WBIYX,Male,0,Yes,No
4238-HFHSN,Male,1,Yes,No
6250-CGGUN,Male,0,No,No
5478-JJVZK,Female,0,No,No
7596-IIWYC,Female,0,No,No
6567-HOOPW,Female,1,No,No
9793-WECQC,Male,0,No,No
4291-HPAXL,Male,0,No,Yes
8999-YPYBV,Male,0,Yes,Yes
1839-FBNFR,Female,0,Yes,Yes
3164-AALRN,Male,0,No,No
3071-MVJCD,Male,0,Yes,Yes
1697-BCSHV,Female,0,Yes,Yes
0562-KBDVM,Female,0,No,No
1131-SUEKT,Male,0,Yes,Yes
3717-OEAUQ,Male,0,No,No
4538-WNTMJ,Female,0,Yes,Yes
3334-CTHOL,Female,0,No,No
4704-ERYFC,Female,0,Yes,No
9432-RUVSL,Female,0,No,No
8060-HIWJJ,Male,0,No,No
7684-XSZIY,Male,0,Yes,Yes
9089-UOWJG,Female,0,Yes,Yes
8621-MNIHH,Female,1,Yes,No
8039-ACLPL,Female,0,Yes,Yes
9885-AIBVB,Male,0,Yes,No
1934-MKPXS,Male,0,Yes,Yes
2592-YKDIF,Female,0,No,No
2272-JKMSI,Female,0,Yes,Yes
0471-LVHGK,Male,0,Yes,No
9518-RWHZL,Female,0,No,No
8714-CTZJW,Female,0,No,No
3569-EDBPQ,Female,0,No,No
3131-NWVFJ,Female,0,Yes,Yes
7521-YXVZY,Male,0,No,Yes
5419-CONWX,Female,1,No,No
6240-EURKS,Female,0,No,Yes
2373-NTKOD,Male,0,No,No
1970-KKFWL,Female,0,No,No
6960-HVYXR,Female,0,No,No
9337-SRRNI,Male,0,No,Yes
0895-UADGO,Male,0,No,Yes
5678-VFNEQ,Female,0,Yes,No
5977-CKHON,Female,0,Yes,Yes
7024-OHCCK,Female,1,No,No
2692-BUCFV,Male,1,No,No
7861-UVUFT,Female,0,Yes,No
1830-GGFNM,Male,0,Yes,Yes
5302-BDJNT,Male,0,No,No
5223-UZAVK,Male,0,No,No
4859-ZSRDZ,Female,0,Yes,Yes
5651-WYIPH,Female,1,No,No
9350-VLHMB,Male,0,Yes,Yes
3498-LZGQZ,Male,0,Yes,Yes
